id_cliente,segmento_comprador,pais,ciudad
CUST03437,Primera vez,Colombia,Bogotá
CUST03438,Inversionista,Mexico,Ciudad de México
CUST03439,Alto patrimonio,Colombia,Bogotá
CUST03440,Alto patrimonio,Colombia,Bogotá
CUST03441,Primera vez,Mexico,Ciudad de México
CUST03442,Primera vez,Mexico,Ciudad de México
CUST03443,Primera vez,Mexico,Ciudad de México
CUST03444,Alto patrimonio,Colombia,Bogotá
CUST03445,Alto patrimonio,Mexico,Ciudad de México
CUST03446,Inversionista,Mexico,Ciudad de México
CUST03447,Inversionista,Colombia,Bogotá
CUST03448,Inversionista,Colombia,Bogotá
CUST03449,Inversionista,Mexico,Ciudad de México
CUST03450,Primera vez,Colombia,Bogotá
CUST03451,Primera vez,Mexico,Ciudad de México
CUST03452,Inversionista,Colombia,Bogotá
CUST03453,Inversionista,Colombia,Bogotá
CUST03454,Primera vez,Colombia,Bogotá
CUST03455,Alto patrimonio,Mexico,Ciudad de México
CUST03456,Primera vez,Colombia,Bogotá
CUST03457,Primera vez,Mexico,Ciudad de México
CUST03458,Inversionista,Mexico,Ciudad de México
CUST03459,Inversionista,Mexico,Ciudad de México
CUST03460,Inversionista,Mexico,Ciudad de México
CUST03461,Primera vez,Mexico,Ciudad de México
CUST03462,Primera vez,Colombia,Bogotá
CUST03463,Inversionista,Mexico,Ciudad de México
CUST03464,Inversionista,Mexico,Ciudad de México
CUST03465,Primera vez,Colombia,Bogotá
CUST03466,Inversionista,Colombia,Bogotá
CUST03467,Primera vez,Mexico,Ciudad de México
CUST03468,Inversionista,Colombia,Bogotá
CUST03469,Inversionista,Mexico,Ciudad de México
CUST03470,Primera vez,Colombia,Bogotá
CUST03471,Primera vez,Colombia,Bogotá
CUST03472,Inversionista,Mexico,Ciudad de México
CUST03473,Inversionista,Colombia,Bogotá
CUST03474,Inversionista,Colombia,Bogotá
CUST03475,Inversionista,Mexico,Ciudad de México
CUST03476,Inversionista,Colombia,Bogotá
CUST03477,Alto patrimonio,Mexico,Ciudad de México
CUST03478,Primera vez,Mexico,Ciudad de México
CUST03479,Primera vez,Mexico,Ciudad de México
CUST03480,Primera vez,Colombia,Bogotá
CUST03481,Primera vez,Colombia,Bogotá
CUST03482,Inversionista,Mexico,Ciudad de México
CUST03483,Primera vez,Mexico,Ciudad de México
CUST03484,Alto patrimonio,Mexico,Ciudad de México
CUST03485,Inversionista,Mexico,Ciudad de México
CUST03486,Inversionista,Colombia,Bogotá
CUST03487,Primera vez,Colombia,Bogotá
CUST03488,Primera vez,Colombia,Bogotá
CUST03489,Primera vez,Colombia,Bogotá
CUST03490,Primera vez,Colombia,Bogotá
CUST03491,Primera vez,Mexico,Ciudad de México
CUST03492,Inversionista,Colombia,Bogotá
CUST03493,Alto patrimonio,Colombia,Bogotá
CUST03494,Alto patrimonio,Colombia,Bogotá
CUST03495,Inversionista,Mexico,Ciudad de México
CUST03496,Primera vez,Mexico,Ciudad de México
CUST03497,Alto patrimonio,Mexico,Ciudad de México
CUST03498,Alto patrimonio,Mexico,Ciudad de México
CUST03499,Primera vez,Colombia,Bogotá
CUST03500,Inversionista,Mexico,Ciudad de México
